ProjectName,QuestionID,LongLabel,ShortLabel
PTE372AK,SC15,,"During this <SC4> visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE386AK,SC15,,"During this <SC4> visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE392W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE431AK,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE446O,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE448AJ,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE453W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE455O,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE458O,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE462AM,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE468AK,SC15,,"During this <SC4> visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE500P,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE501P,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE503P,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE504S,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE513M,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE517AF,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE524AJ,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE564N,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE587S,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE591X,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE820V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE826X,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE830V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE833AK,SC15,,"During this <SC4> visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE844X,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE845W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE849W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE855W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE856W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE868Y,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE876V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE879V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE883V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE888W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE889V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE890V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE911V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE912V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE913V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE914V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE916V,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE921W,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE941U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE956U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE957U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE958U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE964U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE965U,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE975T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE976T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE977T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE982T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE983T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE986T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE988T,SC15,,"During this emergency department visit, <TS010> given any medicine that <TS003> had not taken before? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY"
PTE1K2J,SC1HA,We're almost finished. ,Were you transported to the hospital by ambulance? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY
PTE215R,SC1HA,,Were you transported to the hospital by amublance?
PTE564N,SC1HA,We're almost finished. ,Were you transported to the hospital by ambulance? INTERVIEWER: READ YES/NO RESPONSE CHOICES ONLY IF NECESSARY
PTE002S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE006S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE018BE,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE024S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE025S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE026S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE027S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE029S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE032S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE033AK,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE036S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE037BI,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE038BI,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE039S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE041BC,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary) ",
PTE042BC,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE044S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE045S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE046S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
PTE050S,SC5,"What is your relationship to the patient?  (Code ""Person Interviewed"" from observation or ask if necessary) (Read list if necessary)    ",
