,SURVID_SURVTYPE,SURVDEF,CATEGORY,MISSING_CAT,MISSING_QUES,ADDITIONAL_QUES,DUPLICATE_QUES,NOTES
2620,2880_79,Totally Custom,Communications About Your Procedure,,,h7hb1,,
2621,2880_79,Totally Custom,Communications About Your Procedure,,,y7hb3,,
2622,2880_79,Totally Custom,Communications About Your Procedure,,,h4as2,,
2623,2880_79,Totally Custom,Communications About Your Procedure,,,h4as3,,
2624,2880_79,Totally Custom,Care Of Patients,,,h1ht,,
2625,2880_79,Totally Custom,Care Of Patients,,,h6aa2,,
2626,2880_79,Totally Custom,Care Of Patients,,,h9ha,,
2627,2880_79,Totally Custom,Care Of Patients,,,h9ca,,
2628,2880_79,Totally Custom,Care Of Patients,,,h4c,,
2629,2880_79,Totally Custom,Care Of Patients,,,h4m1,,
2630,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,h4td2,,
2631,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8ag,,
2632,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y4ao3,,
2633,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8av3,,
2634,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8aw3,,
2635,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8ax3,,
2636,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8av1,,
2637,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8aw1,,
2638,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y8ax1,,
2639,2880_79,Totally Custom,Preparations for Discharge and Recovery,,,y4ap,,
2640,2880_79,Totally Custom,Overall Rating of Facility,,,h30,,
2641,2880_79,Totally Custom,Willingness to Recommend the Facility,,,h17,,
2642,2710_79,OP-Surgery,Survey Items,,,y4ap,,
2643,2710_79,OP-Surgery,Survey Items,,,y8av,,
2644,2710_79,OP-Surgery,Survey Items,,,h6aa2,,
2645,2710_79,OP-Surgery,Survey Items,,,h9ha,,
2646,2710_79,OP-Surgery,Survey Items,,,h9ca,,
2647,2710_79,OP-Surgery,Survey Items,,,h4c,,
2648,2710_79,OP-Surgery,Survey Items,,,h4m1,,
2649,2710_79,OP-Surgery,Survey Items,,,h4j,,
2650,2710_79,OP-Surgery,Survey Items,,,h4td2,,
2651,2710_79,OP-Surgery,Survey Items,,,y7hb1,,
2652,2710_79,OP-Surgery,Survey Items,,,y7hb,,
2653,2710_79,OP-Surgery,Survey Items,,,y8ag,,
2654,2710_79,OP-Surgery,Survey Items,,,y4ao,,
2655,2710_79,OP-Surgery,Survey Items,,,y8aw,,
2656,2710_79,OP-Surgery,Survey Items,,,y8ax,,
2657,2710_79,OP-Surgery,Survey Items,,,y8av1,,
2658,2710_79,OP-Surgery,Survey Items,,,y8aw1,,
2659,2710_79,OP-Surgery,Survey Items,,,y8ax1,,
2660,2710_79,OP-Surgery,Survey Items,,,h4as2,,
2661,2710_79,OP-Surgery,Survey Items,,,h4as3,,
2662,2710_79,OP-Surgery,Survey Items,,,h1ht,,
2663,2710_79,OP-Surgery,Survey Items,,,h30,,
2664,2710_79,OP-Surgery,Survey Items,,,h17,,
2665,2747_79,Outpatient,,Rehab,,,,
2666,2747_79,Outpatient,,Same Day Surgery,,,,
2667,2747_79,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2668,2747_79,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2669,2747_79,Outpatient,CARE FROM STAFF,,,h4ww,,
2670,2747_79,Outpatient,CARE FROM STAFF,,,h2,,
2671,2747_79,Outpatient,CARE FROM STAFF,,,h2c,,
2672,2747_79,Outpatient,CARE FROM STAFF,,,h2o,,
2673,2747_79,Outpatient,CARE FROM STAFF,,,h2j,,
2674,2747_79,Outpatient,CARE FROM STAFF,,,h4am,,
2675,2747_79,Outpatient,CARE FROM STAFF,,,h4af,,
2676,2747_79,Outpatient,CARE FROM STAFF,,,h4aa,,
2677,2747_79,Outpatient,Care From Doctors,,,h3,,
2678,2747_79,Outpatient,WAIT TIME,,,h5c,,
2679,2747_79,Outpatient,WAIT TIME,,,h5d,,
2680,2747_79,Outpatient,FACILITY,,,h6f,,
2681,2747_79,Outpatient,FACILITY,,,h6aa,,
2682,2747_79,Outpatient,DISCHARGE/OUTCOME,,,h7x,,
2683,2747_79,Outpatient,DISCHARGE/OUTCOME,,,h8a,,
2684,2064_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2685,2064_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2686,2064_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2687,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2688,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2689,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2690,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2691,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2692,2064_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2693,2016_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2694,2016_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2695,2016_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2696,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2697,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2698,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2699,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2700,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2701,2016_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2702,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2703,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2704,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2705,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2706,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2707,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2708,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2709,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2710,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2711,2179_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2712,2179_37,PCMH-Adult,,Access To Care (PCMH),,,,
2713,2179_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2714,2179_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2715,2179_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2716,2179_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2717,2179_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2718,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2719,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2720,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2721,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2722,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2723,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2724,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2725,2179_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2726,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2727,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2728,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2729,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2730,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2731,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2732,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2733,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2734,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2735,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2736,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2737,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2738,2172_37,PCMH-Adult,,Providers Discuss Medication Decisions (PCMH),,,,
2739,2172_37,PCMH-Adult,,Access To Care (PCMH),,,,
2740,2172_37,PCMH-Adult,,Information About Care and Appointments (PCMH),,,,
2741,2172_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2742,2172_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2743,2172_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2744,2172_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2745,2172_37,PCMH-Adult,Follow-Up On Test Results,,,h4fc,,
2746,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2747,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2748,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2749,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2750,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2751,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2752,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2753,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2754,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2755,2172_37,PCMH-Adult,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2756,2306_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2757,2306_37,CG-CAHPS 12 Month,Attention to Care from Other Providers (PCMH),,,y4am1,,
2758,2306_37,CG-CAHPS 12 Month,Providers Support You in Taking Care of Your Own Health (PCMH),,,y3fg,,
2759,2306_37,CG-CAHPS 12 Month,Providers Support You in Taking Care of Your Own Health (PCMH),,,y3fh,,
2760,2306_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2761,2306_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2762,2664_37,CG-CAHPS 12 Month,,How Well Providers Communicate With Patients,,,,
2763,2664_37,CG-CAHPS 12 Month,,"Helpful, Courteous, and Respectful Office Staff",,,,
2764,2664_37,CG-CAHPS 12 Month,,Follow-up on Test Results,,,,
2765,2664_37,CG-CAHPS 12 Month,,Patients' Rating of the Provider,,,,
2766,2664_37,CG-CAHPS 12 Month,,How Well Providers Communicate With Patients,,,,
2767,2664_37,CG-CAHPS 12 Month,,"Helpful, Courteous, and Respectful Office Staff",,,,
2768,2664_37,CG-CAHPS 12 Month,,Follow-up on Test Results,,,,
2769,2664_37,CG-CAHPS 12 Month,,Patients' Rating of the Provider,,,,
2770,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1da,,
2771,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1db,,
2772,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1da,,
2773,2664_37,CG-CAHPS 12 Month,Appointment Scheduling,,,h1db,,
2774,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9da,,
2775,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9db,,
2776,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9da,,
2777,2664_37,CG-CAHPS 12 Month,Timeliness of Care,,,h9db,,
2778,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1da,,,Single client - Add to White List
2779,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1db,,,Single client - Add to White List
2780,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9da,,,Single client - Add to White List
2781,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9db,,,Single client - Add to White List
2782,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1da,,,Single client - Add to White List
2783,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h1db,,,Single client - Add to White List
2784,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9da,,,Single client - Add to White List
2785,2664_37,CG-CAHPS 12 Month,"Getting Timely Appointments, Care, and Information",,h9db,,,Single client - Add to White List
2786,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3j,,
2787,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3ff,,
2788,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3o,,
2789,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h4fc,,
2790,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3aa,,
2791,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3cs,,
2792,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3d,,
2793,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3j,,
2794,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3ff,,
2795,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3o,,
2796,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h4fc,,
2797,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3aa,,
2798,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3cs,,
2799,2664_37,CG-CAHPS 12 Month,Provider Care/Communication,,,h3d,,
2800,2664_37,CG-CAHPS 12 Month,Overall Rating of Provider,,,h30,,
2801,2664_37,CG-CAHPS 12 Month,Overall Rating of Provider,,,h30,,
2802,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9c,,
2803,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9h,,
2804,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9c,,
2805,2664_37,CG-CAHPS 12 Month,Office Staff,,,h9h,,
2806,2664_37,CG-CAHPS 12 Month,Additional Items,,,h14,,
2807,2664_37,CG-CAHPS 12 Month,Additional Items,,,h17,,
2808,2664_37,CG-CAHPS 12 Month,Additional Items,,,h6dw,,
2809,2664_37,CG-CAHPS 12 Month,Additional Items,,,h2f,,
2810,2664_37,CG-CAHPS 12 Month,Additional Items,,,h4d,,
2811,2664_37,CG-CAHPS 12 Month,Additional Items,,,h3at,,
2812,2664_37,CG-CAHPS 12 Month,Additional Items,,,h14,,
2813,2664_37,CG-CAHPS 12 Month,Additional Items,,,h17,,
2814,2664_37,CG-CAHPS 12 Month,Additional Items,,,h6dw,,
2815,2664_37,CG-CAHPS 12 Month,Additional Items,,,h2f,,
2816,2664_37,CG-CAHPS 12 Month,Additional Items,,,h4d,,
2817,2664_37,CG-CAHPS 12 Month,Additional Items,,,h3at,,
2818,2664_37,CG-CAHPS 12 Month,Additional Item,,,h2bb,,
2819,2664_37,CG-CAHPS 12 Month,Additional Item,,,h2bb,,
2820,2632_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2821,2632_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2822,2632_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2823,2329_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2824,2329_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2825,2329_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2826,1255_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2827,1255_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2828,1255_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2829,2756_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2830,2756_37,CG-CAHPS 12 Month,Follow-Up On Test Results,,,h4fc,,
2831,2756_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2832,2756_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2833,2756_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9h,,
2834,2756_37,CG-CAHPS 12 Month,"Helpful, Courteous, And Respectful Office Staff",,,h9c,,
2835,2828_214,PQRS,,Patients' Rating of the Provider,,,,
2836,2828_214,PQRS,,Access to Specialists,,,,
2837,2828_214,PQRS,,Health Promotion and Education,,,,
2838,2828_214,PQRS,,"Helpful, Courteous, and Respectful Office Staff",,,,
2839,2828_214,PQRS,,Stewardship of Patient Resources,,,,
2840,2828_214,PQRS,Care Coordination,,h64am,,,Issue
2841,2266_133,Urgent Care,Likelihood To Recommend,,,h17b,,
2842,2543_133,Urgent Care,Likelihood To Recommend,,,h17b,,
2843,2839_133,Urgent Care,Likelihood To Recommend,,,h17b,,
2844,2278_133,Urgent Care,Likelihood To Recommend,,,h17b,,
2845,2680_211,Walk-in Clinic,Scheduling,,,h1d1,,
2846,2680_211,Walk-in Clinic,Sign-In,,,h1b1,,
2847,2680_211,Walk-in Clinic,General Experience,,,h1et,,
2848,2680_211,Walk-in Clinic,General Experience,,,h6aa1,,
2849,2680_211,Walk-in Clinic,General Experience,,,h10jd,,
2850,2680_211,Walk-in Clinic,General Experience,,,h5cd,,
2851,2680_211,Walk-in Clinic,General Experience,,,h6eg,,
2852,2680_211,Walk-in Clinic,General Experience,,,h5bd,,
2853,2680_211,Walk-in Clinic,Providers,,,h3od,,
2854,2680_211,Walk-in Clinic,Providers,,,h3csd,,
2855,2680_211,Walk-in Clinic,Providers,,,h4af2,,
2856,2680_211,Walk-in Clinic,Providers,,,h3jd,,
2857,2680_211,Walk-in Clinic,Providers,,,h3aaa,,
2858,2680_211,Walk-in Clinic,Providers,,,h3,,
2859,2680_211,Walk-in Clinic,Recommendations on Tests / Treatments,,,h33a,,
2860,2680_211,Walk-in Clinic,Instructions,,,h8aa2,,
2861,2680_211,Walk-in Clinic,Instructions,,,h8aa3,,
2862,2680_211,Walk-in Clinic,Instructions,,,h4am3,,
2863,2680_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2864,2680_211,Walk-in Clinic,Overall Rating,,,h30,,
2865,2706_211,Walk-in Clinic,Scheduling,,,h1d1,,
2866,2706_211,Walk-in Clinic,Sign-In,,,h1b1,,
2867,2706_211,Walk-in Clinic,General Experience,,,h1et,,
2868,2706_211,Walk-in Clinic,General Experience,,,h5bd,,
2869,2706_211,Walk-in Clinic,General Experience,,,h6aa1,,
2870,2706_211,Walk-in Clinic,General Experience,,,h10jd,,
2871,2706_211,Walk-in Clinic,General Experience,,,h5cd,,
2872,2706_211,Walk-in Clinic,General Experience,,,h6eg,,
2873,2706_211,Walk-in Clinic,Providers,,,h3od,,
2874,2706_211,Walk-in Clinic,Providers,,,h3csd,,
2875,2706_211,Walk-in Clinic,Providers,,,h4af2,,
2876,2706_211,Walk-in Clinic,Providers,,,h3jd,,
2877,2706_211,Walk-in Clinic,Providers,,,h3aaa,,
2878,2706_211,Walk-in Clinic,Providers,,,h3,,
2879,2706_211,Walk-in Clinic,Recommendations on Tests / Treatments,,,h33a,,
2880,2706_211,Walk-in Clinic,Instructions,,,h8aa2,,
2881,2706_211,Walk-in Clinic,Instructions,,,h8aa3,,
2882,2706_211,Walk-in Clinic,Instructions,,,h4am3,,
2883,2706_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2884,2706_211,Walk-in Clinic,Overall Rating,,,h30,,
2885,2743_211,Walk-in Clinic,Scheduling,,,h1d1,,
2886,2743_211,Walk-in Clinic,General Experience,,,h6eg,,
2887,2743_211,Walk-in Clinic,General Experience,,,h6aa1,,
2888,2743_211,Walk-in Clinic,General Experience,,,h5bd,,
2889,2743_211,Walk-in Clinic,General Experience,,,h5cd,,
2890,2743_211,Walk-in Clinic,General Experience,,,h1et,,
2891,2743_211,Walk-in Clinic,General Experience,,,h10jd,,
2892,2743_211,Walk-in Clinic,Providers,,,h3csd,,
2893,2743_211,Walk-in Clinic,Providers,,,h3od,,
2894,2743_211,Walk-in Clinic,Providers,,,h3jd,,
2895,2743_211,Walk-in Clinic,Providers,,,h3,,
2896,2743_211,Walk-in Clinic,Providers,,,h4af2,,
2897,2743_211,Walk-in Clinic,Providers,,,h3aaa,,
2898,2743_211,Walk-in Clinic,Instructions,,,h8aa2,,
2899,2743_211,Walk-in Clinic,Instructions,,,h8aa3,,
2900,2743_211,Walk-in Clinic,Instructions,,,h4am3,,
2901,2743_211,Walk-in Clinic,Overall Rating,,,h30,,
2902,2743_211,Walk-in Clinic,Likelihood To Recommend,,,h17,,
2903,2784_217,HCAHPS,,Cleanliness of the Hospital Environment,,,,
2904,2784_217,HCAHPS,,Quietness of the Hospital Environment,,,,
2905,2784_217,HCAHPS,,Overall Rating of Hospital,,,,
2906,2784_217,HCAHPS,,Transition of Care,,,,
2907,2784_217,HCAHPS,Communication with Doctors,,h3o,,,Issue
2908,2784_217,HCAHPS,Communication Doctors,,,h3o,,
2909,2784_217,HCAHPS,Cleanliness of Hospital Environment,,,h6a,,
2910,2784_217,HCAHPS,Quietness of Hospital Environment,,,h6o,,
2911,2784_217,HCAHPS,Overall Hospital Rating of Hospital,,,h30,,
2912,2784_217,HCAHPS,Care Transition,,,h8pf,,
2913,2784_217,HCAHPS,Care Transition,,,h8pr,,
2914,2784_217,HCAHPS,Care Transition,,,h8pm,,
2915,2221_60,ED,Registration,,,h1ba,,
2916,2221_60,ED,Registration,,,h6at,,
2917,2221_60,ED,Registration,,,h1ef,,
2918,2221_60,ED,Registration,,,h1ba,,
2919,2221_60,ED,Registration,,,h6at,,
2920,2221_60,ED,Registration,,,h1ef,,
2921,2221_60,ED,Patient Care Staff,,,h2j,,
2922,2221_60,ED,Patient Care Staff,,,h2j,,
2923,2221_60,ED,Quality And Patient Safety,,,h6dw,,
2924,2221_60,ED,Quality And Patient Safety,,,h6da,,
2925,2221_60,ED,Quality And Patient Safety,,,h6dw,,
2926,2221_60,ED,Quality And Patient Safety,,,h6da,,
2927,2221_60,ED,Likelihood To Recommend,,,h17,,
2928,2221_60,ED,Likelihood To Recommend,,,h17,,
2929,2449_60,Totally Custom,Survey Items,,,he1c,,
2930,2449_60,Totally Custom,Survey Items,,,ye5d2,,
2931,2449_60,Totally Custom,Survey Items,,,heam1,,
2932,2449_60,Totally Custom,Survey Items,,,he4af,,
2933,2449_60,Totally Custom,Survey Items,,,he11t,,
2934,2449_60,Totally Custom,Survey Items,,,he3z,,
2935,2449_60,Totally Custom,Survey Items,,,he2at,,
2936,2449_60,Totally Custom,Survey Items,,,he3at,,
2937,2449_60,Totally Custom,Survey Items,,,h30,,
2938,2449_60,Totally Custom,Survey Items,,,h17,,
2939,2449_60,Totally Custom,During Your Emergency Room Visit,,,he5d1,,
2940,2449_60,Totally Custom,During Your Emergency Room Visit,,,he71a,,
2941,2449_60,Totally Custom,During Your Emergency Room Visit,,,se4am,,
2942,2449_60,Totally Custom,During Your Emergency Room Visit,,,he4an,,
2943,2449_60,Totally Custom,During Your Emergency Room Visit,,,he12,,
2944,2449_60,Totally Custom,During Your Emergency Room Visit,,,ye7ef,,
2945,2449_60,Totally Custom,Suvey Items,,,h4f,,
2946,2449_60,Totally Custom,Suvey Items,,,ye8pc,,
2947,2449_60,Totally Custom,People Who Took Care Of You,,,h2c,,
2948,2449_60,Totally Custom,People Who Took Care Of You,,,h2o,,
2949,2449_60,Totally Custom,People Who Took Care Of You,,,h2j,,
2950,2449_60,Totally Custom,People Who Took Care Of You,,,h3c,,
2951,2449_60,Totally Custom,People Who Took Care Of You,,,h3j,,
2952,2449_60,Totally Custom,Leaving The Emergency Room,,,ye8ps,,
2953,2449_60,Totally Custom,Leaving The Emergency Room,,,heam2,,
2954,2449_60,Totally Custom,Leaving The Emergency Room,,,ye8a1,,
2955,1823_59,Outpatient,,Same Day Surgery,,,,
2956,1823_59,Outpatient,,Same Day Surgery,,,,
2957,1823_59,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2958,1823_59,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2959,1823_59,Outpatient,SCHEDULING/REGISTRATION,,,h1b,,
2960,1823_59,Outpatient,SCHEDULING/REGISTRATION,,,h1d,,
2961,1823_59,Outpatient,CARE FROM STAFF,,,h5c,,
2962,1823_59,Outpatient,CARE FROM STAFF,,,h2j,,
2963,1823_59,Outpatient,CARE FROM STAFF,,,h2,,
2964,1823_59,Outpatient,CARE FROM STAFF,,,h4ww,,
2965,1823_59,Outpatient,CARE FROM STAFF,,,h2o,,
2966,1823_59,Outpatient,CARE FROM STAFF,,,h2c,,
2967,1823_59,Outpatient,CARE FROM STAFF,,,h5c,,
2968,1823_59,Outpatient,CARE FROM STAFF,,,h2j,,
2969,1823_59,Outpatient,CARE FROM STAFF,,,h2,,
